timestamp,load [kW],price [€/kWh],grid_power [kW],soc_kwh [kWh],soc_max [kWh],pv_used [kW],pv_avail [kW],pv_to_bat [kW],pv_to_load [kW],battery_to_load [kW],p_charge [kW],p_discharge [kW],grid_to_bat [kW],grid_to_load [kW]
2022-12-19 20:00:00,0.4781059277304167,0.37252270000000004,0.478105925770638,,,1.9597484856156343e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478105925770638
2022-12-19 21:00:00,0.23982280989356747,0.3341899,0.23982280744653373,,,2.4469581527567848e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23982280744653373
2022-12-19 22:00:00,0.14917151005370807,0.3241227,0.14917150750039854,,,2.553131246334606e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14917150750039854
2022-12-19 23:00:00,0.10609349213411154,0.2890811,0.10609348997348154,,,2.16039976974869e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10609348997348154
2022-12-20 00:00:00,0.1,0.2537733,0.09999999796314976,,,2.036620379658727e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999796314976
2022-12-20 01:00:00,0.1,0.2346795,0.0999999979654112,,,2.0343593508081627e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999979654112
2022-12-20 02:00:00,0.1,0.2347279,0.09999999792341255,,,2.0763541433390564e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999792341255
2022-12-20 03:00:00,0.1,0.2152469,0.09999999793024317,,,2.0695236728012353e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999793024317
2022-12-20 04:00:00,0.1,0.2220108,0.09999999787703197,,,2.1227299744970963e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999787703197
2022-12-20 05:00:00,0.1,0.2434641,0.09999999777675977,,,2.2229942782378836e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999777675977
2022-12-20 06:00:00,0.4209989276182553,0.30435130000000005,0.42099892550792445,,,2.1103178326864955e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42099892550792445
2022-12-20 07:00:00,0.7264704729280587,0.3648634,0.13649300438795528,,,0.5899774685399318,0.589977470403528,0.0,0.0,0.0,0.0,0.0,0.0,0.13649300438795528
2022-12-20 08:00:00,0.2949348089338945,0.3937824,-4.632529521355492e-10,,,0.29493480939712174,0.6974398234638692,0.0,0.0,0.0,0.0,0.0,0.0,-4.632529521355492e-10
2022-12-20 09:00:00,0.15003531079000745,0.4210195,3.7436449874962233e-10,,,0.15003531041541873,1.1465151494950439,0.0,0.0,0.0,0.0,0.0,0.0,3.7436449874962233e-10
